Name,Description,Status,Level,Latitude,Longitude,PlaceID,ExpectedStability
3!88a09a8df53b5571762c0000000a04d9,"JCD-ASD1015-021 Marnixplein t/o nr. 213d",ACTIVE,,52.378610800000004,4.8791839,ChIJsVrOmtAJxkcRxKeOgjXZdPo,STABLE
3!88a09a8df53b5571762c0000000a053d,"JCD-ASD1017-079 Westeinde t/o nr. 26",ACTIVE,,52.358289000000006,4.8992740999999995,ChIJV1DRKJIJxkcR_9G6Jnf6LSY,STABLE
3!88a09a8df53b5571762c0000000a05a1,"JCD-ASD1018-048 Sarphatistraat",ACTIVE,,52.363958399999994,4.9193958,ChIJjVCzx58JxkcRi7tLT0z5z50,STABLE
3!88a09a8df53b5571762c0000000a0605,"JCD-ASD1011-039 Prins Hendrikkade t/o nr 134",ACTIVE,,52.3738362,4.9057255,ChIJMXxfB7sJxkcRNWVs-ZbGJJo,STABLE
3!88a09a8df53b5571762c0000000a0669,"JCD-ASD1011-040 Prins Hendrikkade nr 143",ACTIVE,,52.373399,4.906511399999999,ChIJlw44ELsJxkcRee1sf_J_AWs,STABLE
3!88a09a8df53b5571762c0000000a06cd,"JCD-ASD1017-081 Rembrandtplein",ACTIVE,,52.3663295,4.8962943,ChIJRWJQZ5UJxkcRjY52q5lCaqI,STABLE
3!88a09a8df53b5571762c0000000a7365,"JCD-ASD1018-018 Plantage Middenlaan nr. 49",ACTIVE,,52.365137,4.9155782,ChIJv1cnW58JxkcRQYoROhDSh6I,STABLE
3!88a09a8df53b5571762c0000000a73c9,"JCD-ASD1018-020 Plantage Middenlaan nr. 27",ACTIVE,,52.3667666,4.9108792999999995,ChIJj4u4iKIJxkcR4K1IQApYXBs,STABLE
3!88a09a8df53b5571762c0000000a742d,"JCD-ASD1018-021 Plantage Middenlaan nr. 26",ACTIVE,,52.3665076,4.9114217,ChIJu-rvfKIJxkcRB-telUPyEFQ,STABLE
3!88a09a8df53b5571762c0000000a7491,"JCD-ASD1018-022 Plantage Middenlaan nr. 22",ACTIVE,,52.3666195,4.9110813,ChIJu-rvfKIJxkcRB-telUPyEFQ,STABLE
3!88a09a8df53b5571762c0000000a74f5,"JCD-ASD1018-026 Plantage Middenlaan t/o nr. 22",ACTIVE,,52.366670199999994,4.911163,ChIJj4u4iKIJxkcR4K1IQApYXBs,STABLE
3!88a09a8df53b5571762c0000000a7559,"JCD-ASD1016-014 Rozengracht nr. 217",ACTIVE,,52.3724279,4.8769868999999995,ChIJ8f-JC9wJxkcRzVtKdGzAa-M,STABLE
3!88a09a8df53b5571762c0000000a75bd,"JCD-ASD1011-033 Waterlooplein t/o nr. 329",ACTIVE,,52.3669884,4.901968699999999,ChIJayOQ7r0JxkcR3TkpnEc-XkA,STABLE
3!88a09a8df53b5571762c0000000a9241,"JCD-ASD1012-003 Nieuwezijds Voorburgwal nr. 41",ACTIVE,,52.3761936,4.893642,ChIJ919-yMcJxkcRCSXeJOsP5N0,STABLE
3!88a09a8df53b5571762c0000000a936d,"JCD-ASD1012-111 Nieuwezijds Voorburgwal nr. 39",ACTIVE,,52.3762379,4.8937083,ChIJ919-yMcJxkcRCSXeJOsP5N0,STABLE
3!88a09a8df53b5571762c0000000a93d1,"JCD-ASD1012-027 Nieuwezijds Voorburgwal nr. 162",ACTIVE,,52.374387399999996,4.8912387,ChIJvU2T88YJxkcR4rKg8kdBg8Y,STABLE
3!88a09a8df53b5571762c0000000a9499,"JCD-ASD1012-036 Nieuwezijds Voorburgwal nr. 47",ACTIVE,,52.376123899999996,4.8935245,ChIJ919-yMcJxkcRCSXeJOsP5N0,STABLE
3!88a09a8df53b5571762c0000000a94fd,"JCD-ASD1012-037 Nieuwezijds Voorburgwal nr. 160",ACTIVE,,52.374431599999994,4.8912793,ChIJvU2T88YJxkcR4rKg8kdBg8Y,STABLE
3!88a09a8df53b5571762c0000000a9561,"JCD-ASD1012-048 Nieuwezijds Voorburgwal nr. 381",ACTIVE,,52.3691647,4.8893562,ChIJbQfnmsEJxkcRQgbEr0Fl8Ls,STABLE
3!88a09a8df53b5571762c0000000a95c5,"JCD-ASD1017-017 Weteringschans nr. 269",ACTIVE,,52.359400699999995,4.897681899999999,ChIJNyycuJMJxkcRwzjp_X8UWv0,STABLE
3!88a09a8df53b5571762c0000000a9629,"JCD-ASD1017-020 Vijzelgracht t/o nr. 50",ACTIVE,,52.3598764,4.891051099999999,ChIJe0_9kuwJxkcRrWMkLMFEGIg,STABLE
3!88a09a8df53b5571762c0000000a968d,"JCD-ASD1017-024 Sarphatistraat nr. 474",ACTIVE,,52.363309799999996,4.9184674,ChIJl1Fvtp8JxkcRoxhACXzakoU,STABLE
3!88a09a8df53b5571762c0000000aa119,"JCD-ASD1017-025 Sarphatistraat nr. 370 (voor politiebureau)",ACTIVE,,52.3626685,4.9154015,ChIJD9EhxJ4JxkcRXC0-rvYnPkM,STABLE
3!88a09a8df53b5571762c0000000aa17d,"JCD-ASD1017-029 Marnixstraat nr. 252",ACTIVE,,52.3693156,4.8775739,ChIJu1Ivst0JxkcRteejjMlxjJM,STABLE
3!88a09a8df53b5571762c0000000aa1e1,"JCD-ASD1015-012 Marnixstraat",ACTIVE,,52.3695485,4.877591799999999,ChIJu1Ivst0JxkcRteejjMlxjJM,STABLE
3!88a09a8df53b5571762c0000000aa439,"JCD-ASD1016-008 Marnixstraat nr. 252",ACTIVE,,52.3693909,4.8775268,ChIJu1Ivst0JxkcRteejjMlxjJM,STABLE
3!88a09a8df53b5571762c0000000aa565,"JCD-ASD1013-021 Haarlemmer Houttuinen t/o nr. 47",ACTIVE,,52.38166150000001,4.8913440999999995,ChIJe9thSMkJxkcRmZLKGYsqyjQ,STABLE
3!88a09a8df53b5571762c0000000aa5c9,"JCD-ASD1013-022 Haarlemmer Houttuinen t/o nr. 439-489",ACTIVE,,52.383301599999996,4.887876299999999,ChIJre98LMwJxkcRCVgNlNpnV-c,STABLE
3!88a09a8df53b5571762c0000000aae61,"JCD-ASD1013-023 Haarlemmer Houttuinen nr. 433",ACTIVE,,52.383119699999995,4.8880273999999995,ChIJpYeyKcwJxkcRHx3uZwdLjCk,STABLE
3!88a09a8df53b5571762c0000000aaec5,"JCD-ASD1015-016 Marnixstraat",ACTIVE,,52.369711599999995,4.8774717,ChIJu1Ivst0JxkcRteejjMlxjJM,STABLE
3!88a09a8df53b5571762c0000000aaf29,"JCD-ASD1016-011 Rozengracht t/o nr. 235",ACTIVE,,52.3723752,4.8764427,ChIJm2xmBNwJxkcRiF5OmseNM6g,STABLE
3!88a09a8df53b5571762c0000000aaf8d,"JCD-ASD1016-023 Rozengracht",ACTIVE,,52.3723238,4.8762069,ChIJm2xmBNwJxkcRiF5OmseNM6g,STABLE
3!88a09a8df53b5571762c0000000ab055,"JCD-ASD1013-026 Haarlemmer Houttuinen t/o nr. 39",ACTIVE,,52.3814924,4.8915258999999995,ChIJu3SCOMkJxkcRaTk9XacEERo,STABLE
3!88a09a8df53b5571762c0000000ab181,"JCD-ASD1016-019 Marnixstraat nr. 260",ACTIVE,,52.3681397,4.878473,ChIJz69Ad90JxkcR0PpP6hBk-ac,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b6f6,"JCD-ASD1012-126 Stationsplein",ACTIVE,,52.377821,4.9010472,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b885,"JCD-ASD1015-020 Marnixplein",ACTIVE,,52.3784479,4.8782438,ChIJGw_XmNAJxkcRFnzY0pgzsCs,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018fb51,"JCD-ASD1013-056 Westerdoksdijk thv nr. 411 t/m 421",ACTIVE,,52.384959699999996,4.8930912,ChIJhThovMsJxkcRvNjy2QONuP0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640019044d,"JCD-ASD1013-002 Westerdoksdijk nr. 45",ACTIVE,,52.3890137,4.8915215,ChIJi9umWTMIxkcRYdxBauVP6ek,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400197595,"JCD-ASD1012-009 Damrak nr.9 nr. 98",ACTIVE,,52.37349340000001,4.893537600000001,ChIJo1N_PccJxkcR5usTAcZeqP8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400197596,"JCD-ASD1012-009 Damrak nr.9 nr. 98",ACTIVE,,52.37349340000001,4.893537600000001,ChIJo1N_PccJxkcR5usTAcZeqP8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001975f9,"JCD-ASD1012-010 Damrak nr. 95",ACTIVE,,52.373619999999995,4.893710899999999,ChIJo1N_PccJxkcR5usTAcZeqP8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001975fa,"JCD-ASD1012-010 Damrak nr. 95",ACTIVE,,52.373619999999995,4.893710899999999,ChIJo1N_PccJxkcR5usTAcZeqP8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640019b1bd,"JCD-ASD1012-131 Damrak Voor het beursplein",ACTIVE,,52.3745082,4.8950222,ChIJFZvrg8cJxkcRY27Gws6ZCAw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640019b1be,"JCD-ASD1012-131 Damrak Voor het beursplein",ACTIVE,,52.3745082,4.8950222,ChIJFZvrg8cJxkcRY27Gws6ZCAw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001b3669,"JCD-ASD1013-068 Westerdoksdijk nabij nr. 40",ACTIVE,,52.388093999999995,4.8923787999999995,ChIJxfSzsjQIxkcR-uZsCV8a2bg,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001b366a,"JCD-ASD1013-068 Westerdoksdijk nabij nr. 40",ACTIVE,,52.388093999999995,4.8923787999999995,ChIJxfSzsjQIxkcR-uZsCV8a2bg,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001b7809,"JCD-ASD1012-139 Rokin nr. 98",ACTIVE,,52.3695503,4.8920848999999995,ChIJ877gVcAJxkcR0Xt1jYDGnuo,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001b780a,"JCD-ASD1012-139 Rokin nr. 98",ACTIVE,,52.3695503,4.8920848999999995,ChIJ877gVcAJxkcR0Xt1jYDGnuo,STABLE
3!88a09a8df53b5571762c000000057289,"JCD-ASD1017-039 Rembrandtplein",ACTIVE,,52.366178999999995,4.8963987,ChIJ7Z5ae5UJxkcRjbYmCmQFAOw,STABLE
3!88a09a8df53b5571762c000000057351,"JCD-ASD1017-038 Rembrandtplein t/o nr. 17",ACTIVE,,52.3661678,4.8967483,ChIJ7Z5ae5UJxkcRjbYmCmQFAOw,STABLE
3!88a09a8df53b5571762c0000000573b5,"JCD-ASD1016-018 Marnixstraat t/o nr. 182",ACTIVE,,52.371886599999996,4.8759600999999995,ChIJ7x8NHNwJxkcRlz8UY2Q2F_Q,STABLE
3!88a09a8df53b5571762c000000057419,"JCD-ASD1013-024 Houtmankade t/o nr. 59",ACTIVE,,52.3881029,4.8847708,ChIJ_aGFqdIJxkcRtjF3rRuwo9c,STABLE
3!88a09a8df53b5571762c0000000574e1,"JCD-ASD1017-026 Frederiksplein nr. 42",ACTIVE,,52.3599583,4.8990257999999995,ChIJgbw66JMJxkcRyzAeYpoQBhc,STABLE
3!88a09a8df53b5571762c0000000576d5,"JCD-ASD1017-010 Weteringschans t/o nr. 99",ACTIVE,,52.360754199999995,4.8873584999999995,ChIJzctAGuwJxkcRqxrE_dihhdk,STABLE
3!88a09a8df53b5571762c000000057739,"JCD-ASD1016-001 Raadhuisstraat",ACTIVE,,52.3730963,4.8900163,ChIJocGgu8YJxkcR6MMqHEu6ZTk,STABLE
3!88a09a8df53b5571762c000000057d15,"JCD-ASD1011-003 Prins Hendrikkade t/o nr. 163",ACTIVE,,52.3723209,4.9094212,ChIJvdv2sKQJxkcRCc7rvvrSWQc,STABLE
3!88a09a8df53b5571762c000000057e41,"JCD-ASD1012-029 Nieuwezijds Voorburgwal nr. 338",ACTIVE,,52.3692995,4.8892468,ChIJbQfnmsEJxkcRQgbEr0Fl8Ls,STABLE
3!88a09a8df53b5571762c000000058099,"JCD-ASD1016-009 Marnixstraat t/o nr. 180",ACTIVE,,52.37195570000001,4.8759439,ChIJ7x8NHNwJxkcRlz8UY2Q2F_Q,STABLE
3!88a09a8df53b5571762c000000059165,"JCD-ASD1015-010 Marnixstraat",ACTIVE,,52.3691162,4.8772781,ChIJ_6_Fu90JxkcRIJY1nDa0IDY,STABLE
3!88a09a8df53b5571762c00000005cdf1,"JCD-ASD1016-028 Marnixstraat thv nr. 252",ACTIVE,,52.3692906,4.8771549,ChIJ_6_Fu90JxkcRIJY1nDa0IDY,STABLE
3!88a09a8df53b5571762c00000007768d,"JCD-ASD1016-029 Marnixstraat",ACTIVE,,52.3697107,4.8768834,ChIJe_A7tt0JxkcRJkE5alDxf6s,STABLE
3!88a09a8df53b5571762c00000009c721,"JCD-ASD1013-066 Westerdoksdijk 10m na Leliendaalstraat",ACTIVE,,52.385826099999996,4.893220299999999,ChIJQwSLCcsJxkcRIlisKRcCE2k,STABLE
3!88a09a8df53b5571762c00000009d3a1,"JCD-ASD1015-019 Marnixplein t/o nr. 12",ACTIVE,,52.3783735,4.878506799999999,ChIJGw_XmNAJxkcRFnzY0pgzsCs,STABLE
3!88a09a8df53b5571762c00000009d405,"JCD-ASD1015-018 Marnixplein nr. 2a",ACTIVE,,52.3779219,4.8788256,ChIJEfOandAJxkcRJgygOX5jyAg,STABLE
3!88a09a8df53b5571762c00000009d531,"JCD-ASD1017-016 Weteringschans nr. 91",ACTIVE,,52.3609549,4.887207200000001,ChIJdXQZqO4JxkcRqLVT_QadUQs,STABLE
3!88a09a8df53b5571762c00000009d595,"JCD-ASD1017-041 Koningsplein nr. 16",ACTIVE,,52.3669497,4.888693,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
3!88a09a8df53b5571762c00000009d5f9,"JCD-ASD1017-043 Koningsplein nr. 11",ACTIVE,,52.367075,4.8893289,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
3!88a09a8df53b5571762c00000009d65d,"JCD-ASD1013-019 Haarlemmerplein",ACTIVE,,52.3849759,4.8836238,ChIJkwICcNIJxkcRd6ywdidhk7c,STABLE
3!88a09a8df53b5571762c00000009d6c1,"JCD-ASD1012-055 Stationsplein",ACTIVE,,52.378235,4.8990991,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
3!88a09a8df53b5571762c00000009d725,"JCD-ASD1012-054 Stationsplein",ACTIVE,,52.3781252,4.899162,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
3!88a09a8df53b5571762c00000009d789,"JCD-ASD1011-008 Prins Hendrikkade t/o nr. 108-114",ACTIVE,,52.3744668,4.9045236,ChIJo8KRS7oJxkcRhMHFq4p93d8,STABLE
3!88a09a8df53b5571762c00000009d7ed,"JCD-ASD1012-117 Stationsplein (west)",ACTIVE,,52.378182699999996,4.8993823999999995,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
3!88a09a8df53b5571762c00000009d851,"JCD-ASD1012-042 Stationsplein (west)",ACTIVE,,52.378166699999994,4.8993209,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
3!88a09a8df53b5571762c00000009daa9,"JCD-ASD1011-038 Prins Hendrikkade t/o nr 112-114",ACTIVE,,52.3745105,4.9044512,ChIJo8KRS7oJxkcRhMHFq4p93d8,STABLE
3!88a09a8df53b5571762c00000009e2dd,"JCD-ASD1016-010 Elandsgracht t/o nr. 117",ACTIVE,,52.368641,4.8772269999999995,ChIJfU1clN0JxkcRgFJd-YdaBVI,STABLE
3!88a09a8df53b5571762c00000009e341,"JCD-ASD1016-015 Rozengracht nr. 229",ACTIVE,,52.372360699999994,4.876725599999999,ChIJ8f-JC9wJxkcRzVtKdGzAa-M,STABLE
3!88a09a8df53b5571762c00000009e3a5,"JCD-ASD1011-041 Muiderstraat t/o 6",ACTIVE,,52.3676557,4.9060169,ChIJEyIIEr0JxkcR3H-XSp7qgs0,STABLE
3!88a09a8df53b5571762c00000009e409,"JCD-ASD1011-042 Muiderstraat",ACTIVE,,52.367856499999995,4.9058811,ChIJEyIIEr0JxkcR3H-XSp7qgs0,STABLE
3!88a09a8df53b5571762c00000009e46d,"JCD-ASD1012-049 Stationsplein",ACTIVE,,52.3778745,4.9010415,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
3!88a09a8df53b5571762c00000009e535,"JCD-ASD1013-018 Haarlemmerplein t/o nr. 78-80",ACTIVE,,52.385013199999996,4.8835052,ChIJK0wobNIJxkcRTTrvDq-rcJU,STABLE
3!88a09a8df53b5571762c00000009e599,"JCD-ASD1011-014 Muiderstraat nr. 1 t/m 9",ACTIVE,,52.3679351,4.9057164,ChIJEyIIEr0JxkcR3H-XSp7qgs0,STABLE
3!88a09a8df53b5571762c00000009e5fd,"JCD-ASD1011-015 Muiderstraat nr. 4",ACTIVE,,52.3675835,4.9062034,ChIJEyIIEr0JxkcR3H-XSp7qgs0,STABLE
3!88a09a8df53b5571762c00000009e661,"JCD-ASD1018-047 Sarphatistraat",ACTIVE,,52.363875799999995,4.919191100000001,ChIJjVCzx58JxkcRi7tLT0z5z50,STABLE
3!88a09a8df53b5571762c00000009e6c5,"JCD-ASD1015-015 Marnixstraat t/o nr. 111",ACTIVE,,52.381267799999996,4.8807792,ChIJi-gCptEJxkcRFyozjfJzL3A,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001889a6,"JCD-ASD1012-033 Prins Hendrikkade nr. 37 (NZH Busstation)",ACTIVE,,52.377746699999996,4.8975577,ChIJxVM-8rcJxkcRmA6CfDPKZOA,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400188eb9,"JCD-ASD1019-031 Piet Heinkade Muziekgebouw",ACTIVE,,52.3772235,4.9135287,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400188eba,"JCD-ASD1019-031 Piet Heinkade Muziekgebouw",ACTIVE,,52.3772235,4.9135287,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400188f1d,"JCD-ASD1019-047 Piet Heinkade Muziekgebouw",ACTIVE,,52.3772295,4.9134772,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400188f1e,"JCD-ASD1019-047 Piet Heinkade Muziekgebouw",ACTIVE,,52.3772295,4.9134772,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa6400189369,"JCD-ASD1019-038 Piet Heinkade Muziekgebouw",ACTIVE,,52.377241899999994,4.9126188,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018936a,"JCD-ASD1019-038 Piet Heinkade Muziekgebouw",ACTIVE,,52.377241899999994,4.9126188,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001893cd,"JCD-ASD1019-051 Piet Heinkade",ACTIVE,,52.3772448,4.9125878,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa64001893ce,"JCD-ASD1019-051 Piet Heinkade",ACTIVE,,52.3772448,4.9125878,ChIJUc4leK8JxkcRymnJW8VYKJw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a115,"JCD-ASD1017-015 Vijzelgracht",ACTIVE,,52.360169199999994,4.891124899999999,ChIJe0_9kuwJxkcRrWMkLMFEGIg,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a116,"JCD-ASD1017-015 Vijzelgracht",ACTIVE,,52.360169199999994,4.891124899999999,ChIJe0_9kuwJxkcRrWMkLMFEGIg,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a179,"JCD-ASD1016-003 Raadhuisstraat",ACTIVE,,52.3731685,4.8899846,ChIJ2Wf8u8YJxkcR38Q69sLKrOU,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a17a,"JCD-ASD1016-003 Raadhuisstraat",ACTIVE,,52.3731685,4.8899846,ChIJ2Wf8u8YJxkcR38Q69sLKrOU,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a1dd,"JCD-ASD1017-022 Weteringschans Weteringscircuit",ACTIVE,,52.3590332,4.890559100000001,ChIJO-_n_OwJxkcR7uiIYBNUGgY,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a1de,"JCD-ASD1017-022 Weteringschans Weteringscircuit",ACTIVE,,52.3590332,4.890559100000001,ChIJO-_n_OwJxkcR7uiIYBNUGgY,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a241,"JCD-ASD1017-032 Weteringschans nr. 273",ACTIVE,,52.3594429,4.898,ChIJNyycuJMJxkcRwzjp_X8UWv0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a242,"JCD-ASD1017-032 Weteringschans nr. 273",ACTIVE,,52.3594429,4.898,ChIJNyycuJMJxkcRwzjp_X8UWv0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a36d,"JCD-ASD1018-050 Sarphatistraat",ACTIVE,,52.36675590000001,4.9244461,ChIJ2aqq3woJxkcRDgiJTzkO60s,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a36e,"JCD-ASD1018-050 Sarphatistraat",ACTIVE,,52.36675590000001,4.9244461,ChIJ2aqq3woJxkcRDgiJTzkO60s,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a4fd,"JCD-ASD1017-001 Koningsplein nr. 5",ACTIVE,,52.3670463,4.8892367,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a4fe,"JCD-ASD1017-001 Koningsplein nr. 5",ACTIVE,,52.3670463,4.8892367,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a561,"JCD-ASD1017-042 Koningsplein nr. 10",ACTIVE,,52.3669783,4.8887801,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a562,"JCD-ASD1017-042 Koningsplein nr. 10",ACTIVE,,52.3669783,4.8887801,ChIJ_fUa4cEJxkcRZzZ3fescUz0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a5c5,"JCD-ASD1012-043 Stationsplein",ACTIVE,,52.3782894,4.8993144,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a5c6,"JCD-ASD1012-043 Stationsplein",ACTIVE,,52.3782894,4.8993144,ChIJOz03mrcJxkcRHtCdiznxuGw,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a68d,"JCD-ASD1017-030 Weteringschans nr.165",ACTIVE,,52.3595372,4.8919438,ChIJb_FJxewJxkcRGQkOA0xg4RQ,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a68e,"JCD-ASD1017-030 Weteringschans nr.165",ACTIVE,,52.3595372,4.8919438,ChIJb_FJxewJxkcRGQkOA0xg4RQ,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a81d,"JCD-ASD1018-043 Sarphatistraat nr. 65",ACTIVE,,52.3610294,4.9071438,ChIJi_nTVJcJxkcR1sktanZ3Yu8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a81e,"JCD-ASD1018-043 Sarphatistraat nr. 65",ACTIVE,,52.3610294,4.9071438,ChIJi_nTVJcJxkcR1sktanZ3Yu8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a881,"JCD-ASD1018-045 Sarphatistraat nr. 59",ACTIVE,,52.3609589,4.9068106,ChIJi_nTVJcJxkcR1sktanZ3Yu8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a882,"JCD-ASD1018-045 Sarphatistraat nr. 59",ACTIVE,,52.3609589,4.9068106,ChIJi_nTVJcJxkcR1sktanZ3Yu8,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a8e5,"JCD-ASD1012-118 Prins Hendrikkade",ACTIVE,,52.3780936,4.897700599999999,ChIJ5XG-7bcJxkcRbdRcnMsOiSM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a8e6,"JCD-ASD1012-118 Prins Hendrikkade",ACTIVE,,52.3780936,4.897700599999999,ChIJ5XG-7bcJxkcRbdRcnMsOiSM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a949,"JCD-ASD1012-119 Prins Hendrikkade",ACTIVE,,52.377965599999996,4.8979539,ChIJ5XG-7bcJxkcRbdRcnMsOiSM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a94a,"JCD-ASD1012-119 Prins Hendrikkade",ACTIVE,,52.377965599999996,4.8979539,ChIJ5XG-7bcJxkcRbdRcnMsOiSM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a9ad,"JCD-ASD1012-120 Prins Hendrikkade",ACTIVE,,52.377824999999994,4.8981661999999995,ChIJQ2yk8rcJxkcRLMqJkpp0WR0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018a9ae,"JCD-ASD1012-120 Prins Hendrikkade",ACTIVE,,52.377824999999994,4.8981661999999995,ChIJQ2yk8rcJxkcRLMqJkpp0WR0,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b439,"JCD-ASD1017-004 Leidseplein nr. 26",ACTIVE,,52.363915899999995,4.8825227,ChIJP71Z7egJxkcRu62zVE0LYAc,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b43a,"JCD-ASD1017-004 Leidseplein nr. 26",ACTIVE,,52.363915899999995,4.8825227,ChIJP71Z7egJxkcRu62zVE0LYAc,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b49d,"JCD-ASD1012-047 Stationsplein",ACTIVE,,52.3778772,4.9009336,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b49e,"JCD-ASD1012-047 Stationsplein",ACTIVE,,52.3778772,4.9009336,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b501,"JCD-ASD1012-001 Stationsplein",ACTIVE,,52.37775,4.9013667,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b502,"JCD-ASD1012-001 Stationsplein",ACTIVE,,52.37775,4.9013667,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b5c9,"JCD-ASD1012-044 Stationsplein",ACTIVE,,52.3777153,4.9013363000000005,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b5ca,"JCD-ASD1012-044 Stationsplein",ACTIVE,,52.3777153,4.9013363000000005,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b62d,"JCD-ASD1012-125 Stationsplein",ACTIVE,,52.377714999999995,4.9012899999999995,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b62e,"JCD-ASD1012-125 Stationsplein",ACTIVE,,52.377714999999995,4.9012899999999995,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
1!1ed6a80b463a492fa1d9f11746acaa640018b691,"JCD-ASD1012-045 Stationsplein (oost)",ACTIVE,,52.3778212,4.9010831999999995,ChIJXxPjZbcJxkcRNqk0ZCMmYPM,STABLE
